code,ano,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,idhm,idhm_long,idhm_educ,idhm_renda,prosp_soc,renda_per_capita,gini
220370,2010,0.418,0.242,0.514,0.498,0.605,0.769,0.497,0.579,Baixo,293.39,0.51
220375,2010,0.535,0.412,0.591,0.601,0.548,0.738,0.441,0.506,Muito Baixo,186.85,0.52
220380,2010,0.479,0.114,0.672,0.652,0.547,0.704,0.443,0.525,Muito Baixo,210.02,0.57
220385,2010,0.429,0.187,0.59,0.509,0.538,0.753,0.391,0.53,Muito Baixo,216.87,0.51
220390,2010,0.284,0.147,0.36,0.344,0.7,0.802,0.633,0.676,Muito Alto,536.3,0.55
220400,2010,0.559,0.356,0.637,0.685,0.564,0.722,0.475,0.523,Muito Baixo,206.73,0.56
220410,2010,0.35,0.116,0.518,0.415,0.577,0.756,0.45,0.565,Baixo,268.41,0.52
220415,2010,0.454,0.194,0.579,0.589,0.553,0.701,0.426,0.567,Muito Baixo,273.23,0.5
220420,2010,0.358,0.13,0.505,0.439,0.608,0.754,0.498,0.598,Médio,330.49,0.51
220430,2010,0.442,0.272,0.561,0.495,0.619,0.748,0.511,0.621,Baixo,380.62,0.56
220435,2010,0.444,0.111,0.596,0.625,0.561,0.755,0.446,0.524,Muito Baixo,208.67,0.46
220440,2010,0.531,0.383,0.589,0.622,0.548,0.753,0.38,0.574,Muito Baixo,285.45,0.68
220450,2010,0.379,0.209,0.506,0.42,0.65,0.794,0.542,0.639,Médio,426.79,0.5
220455,2010,0.449,0.141,0.561,0.644,0.508,0.71,0.381,0.483,Muito Baixo,162.06,0.57
220460,2010,0.438,0.229,0.496,0.59,0.599,0.776,0.524,0.528,Muito Baixo,214.09,0.52
220465,2010,0.607,0.668,0.597,0.555,0.563,0.708,0.472,0.534,Muito Baixo,221.81,0.51
220470,2010,0.369,0.142,0.448,0.516,0.624,0.772,0.56,0.562,Médio,263.73,0.52
220480,2010,0.383,0.151,0.425,0.572,0.63,0.765,0.583,0.56,Médio,261.12,0.47
220490,2010,0.525,0.293,0.685,0.596,0.582,0.767,0.41,0.628,Muito Baixo,397.98,0.79
220500,2010,0.457,0.225,0.57,0.575,0.541,0.725,0.401,0.545,Muito Baixo,237.76,0.5
220510,2010,0.389,0.136,0.536,0.497,0.584,0.727,0.46,0.594,Baixo,321.64,0.55
220515,2010,0.555,0.38,0.582,0.703,0.535,0.724,0.416,0.509,Muito Baixo,190.04,0.52
220520,2010,0.574,0.517,0.63,0.576,0.524,0.709,0.366,0.556,Muito Baixo,254.28,0.52
220525,2010,0.416,0.17,0.557,0.521,0.593,0.711,0.551,0.532,Muito Baixo,219.06,0.51
220527,2010,0.414,0.168,0.552,0.524,0.565,0.78,0.442,0.525,Muito Baixo,209.21,0.46
220530,2010,0.517,0.439,0.519,0.592,0.591,0.787,0.461,0.569,Muito Baixo,275.19,0.49
220540,2010,0.475,0.176,0.674,0.575,0.522,0.765,0.383,0.485,Muito Baixo,163.33,0.6
220545,2010,0.55,0.306,0.742,0.603,0.505,0.726,0.353,0.501,Muito Baixo,181.17,0.57
220550,2010,0.548,0.632,0.467,0.545,0.618,0.781,0.512,0.591,Baixo,316.27,0.57
220535,2010,0.561,0.538,0.513,0.632,0.561,0.752,0.46,0.51,Muito Baixo,191.63,0.49
220551,2010,0.503,0.396,0.533,0.58,0.57,0.753,0.47,0.522,Muito Baixo,206.61,0.51
220553,2010,0.591,0.585,0.575,0.613,0.554,0.767,0.435,0.511,Muito Baixo,191.96,0.54
220552,2010,0.475,0.386,0.472,0.567,0.582,0.777,0.508,0.5,Muito Baixo,179.61,0.53
220555,2010,0.499,0.353,0.53,0.613,0.55,0.728,0.425,0.538,Muito Baixo,227.89,0.53
220557,2010,0.598,0.67,0.567,0.556,0.529,0.743,0.4,0.499,Muito Baixo,178.26,0.53
220556,2010,0.682,0.699,0.701,0.645,0.502,0.744,0.358,0.474,Muito Baixo,152.61,0.59
220558,2010,0.424,0.288,0.48,0.506,0.583,0.778,0.464,0.548,Muito Baixo,242.33,0.47
220559,2010,0.52,0.245,0.699,0.615,0.54,0.745,0.42,0.504,Muito Baixo,183.92,0.55
220554,2010,0.355,0.183,0.489,0.394,0.597,0.776,0.488,0.561,Baixo,262.04,0.53
220560,2010,0.538,0.586,0.525,0.503,0.584,0.738,0.48,0.563,Muito Baixo,266.01,0.54
220580,2010,0.49,0.276,0.627,0.566,0.545,0.7,0.42,0.55,Muito Baixo,245.02,0.51
220570,2010,0.547,0.388,0.642,0.61,0.541,0.729,0.398,0.544,Muito Baixo,236.9,0.59
220585,2010,0.534,0.456,0.564,0.581,0.563,0.772,0.489,0.472,Muito Baixo,150.89,0.53
220590,2010,0.441,0.342,0.493,0.487,0.574,0.758,0.466,0.534,Muito Baixo,222.62,0.55
220595,2010,0.504,0.435,0.657,0.421,0.562,0.7,0.438,0.578,Muito Baixo,291.91,0.49
220600,2010,0.423,0.173,0.53,0.566,0.59,0.717,0.494,0.58,Muito Baixo,295.66,0.48
220605,2010,0.589,0.481,0.576,0.71,0.525,0.73,0.386,0.514,Muito Baixo,195.88,0.51
220610,2010,0.508,0.395,0.557,0.571,0.562,0.779,0.438,0.521,Muito Baixo,204.46,0.52
220620,2010,0.601,0.583,0.611,0.61,0.539,0.742,0.396,0.533,Muito Baixo,220.05,0.6
220630,2010,0.461,0.507,0.432,0.443,0.623,0.782,0.533,0.579,Baixo,294.48,0.52
220635,2010,0.492,0.306,0.55,0.621,0.508,0.772,0.356,0.476,Muito Baixo,154.73,0.55
220640,2010,0.462,0.339,0.51,0.535,0.615,0.781,0.525,0.568,Baixo,273.95,0.5
220650,2010,0.433,0.168,0.632,0.498,0.561,0.739,0.404,0.591,Muito Baixo,315.6,0.53
220660,2010,0.446,0.199,0.514,0.626,0.578,0.768,0.473,0.531,Muito Baixo,217.23,0.57
220665,2010,0.417,0.229,0.476,0.545,0.542,0.774,0.436,0.472,Muito Baixo,150.52,0.58
220667,2010,0.425,0.218,0.499,0.559,0.55,0.742,0.417,0.536,Muito Baixo,225.37,0.53
220669,2010,0.511,0.377,0.584,0.572,0.53,0.777,0.391,0.489,Muito Baixo,167.87,0.6
220670,2010,0.507,0.471,0.507,0.542,0.576,0.707,0.51,0.531,Muito Baixo,218.07,0.56
220672,2010,0.522,0.415,0.594,0.556,0.602,0.78,0.512,0.546,Baixo,239.37,0.5
220675,2010,0.491,0.389,0.454,0.631,0.585,0.78,0.461,0.557,Muito Baixo,256.22,0.5
220680,2010,0.531,0.405,0.599,0.588,0.533,0.732,0.411,0.503,Muito Baixo,183.4,0.48
220795,2010,0.378,0.128,0.468,0.538,0.554,0.77,0.425,0.52,Baixo,202.99,0.62
220690,2010,0.433,0.111,0.506,0.682,0.562,0.775,0.418,0.547,Muito Baixo,240.65,0.51
220695,2010,0.398,0.073,0.644,0.478,0.528,0.702,0.391,0.536,Baixo,224.54,0.56
220700,2010,0.38,0.192,0.472,0.477,0.634,0.753,0.547,0.619,Médio,376.95,0.58
220710,2010,0.54,0.414,0.582,0.626,0.576,0.746,0.477,0.537,Muito Baixo,225.8,0.56
220720,2010,0.48,0.197,0.613,0.631,0.541,0.699,0.427,0.531,Muito Baixo,217.66,0.52
220730,2010,0.426,0.105,0.584,0.59,0.575,0.721,0.492,0.537,Muito Baixo,225.53,0.49
220735,2010,0.457,0.172,0.513,0.684,0.559,0.732,0.427,0.56,Muito Baixo,261.36,0.6
220740,2010,0.497,0.365,0.552,0.574,0.558,0.704,0.431,0.57,Muito Baixo,278.54,0.6
220750,2010,0.552,0.329,0.604,0.725,0.561,0.776,0.443,0.515,Muito Baixo,197.04,0.59
220755,2010,0.462,0.195,0.613,0.579,0.51,0.731,0.349,0.519,Muito Baixo,202.6,0.51
220760,2010,0.536,0.501,0.5,0.607,0.575,0.777,0.464,0.526,Muito Baixo,211.44,0.56
220770,2010,0.366,0.257,0.409,0.433,0.687,0.816,0.604,0.658,Médio,479.58,0.57
220775,2010,0.457,0.331,0.543,0.497,0.562,0.758,0.393,0.594,Muito Baixo,323.31,0.54
220777,2010,0.466,0.179,0.579,0.639,0.563,0.755,0.447,0.529,Muito Baixo,215.75,0.5
220779,2010,0.5,0.239,0.632,0.631,0.515,0.742,0.377,0.488,Muito Baixo,167.01,0.6
220780,2010,0.481,0.323,0.513,0.606,0.6,0.767,0.473,0.596,Baixo,327.06,0.6
220785,2010,0.455,0.151,0.582,0.633,0.525,0.747,0.379,0.512,Muito Baixo,193.61,0.53
220790,2010,0.516,0.395,0.562,0.593,0.57,0.766,0.428,0.566,Muito Baixo,270.17,0.58
220793,2010,0.394,0.141,0.553,0.489,0.561,0.746,0.496,0.479,Baixo,157.24,0.55
220800,2010,0.286,0.12,0.364,0.373,0.698,0.8,0.621,0.684,Alto,563.88,0.56
220810,2010,0.447,0.252,0.563,0.526,0.565,0.774,0.423,0.553,Muito Baixo,249.17,0.57
220820,2010,0.465,0.26,0.542,0.593,0.564,0.758,0.44,0.538,Muito Baixo,227.79,0.56
220830,2010,0.483,0.374,0.586,0.489,0.596,0.77,0.478,0.575,Muito Baixo,286.63,0.54
220840,2010,0.398,0.275,0.505,0.416,0.635,0.775,0.532,0.621,Médio,380.67,0.55
220850,2010,0.55,0.484,0.611,0.555,0.549,0.758,0.406,0.537,Muito Baixo,226.34,0.57
220855,2010,0.431,0.274,0.515,0.505,0.563,0.732,0.452,0.539,Muito Baixo,228.65,0.49
220860,2010,0.521,0.359,0.529,0.675,0.565,0.764,0.448,0.527,Muito Baixo,212.64,0.54
220865,2010,0.481,0.25,0.599,0.592,0.515,0.758,0.367,0.49,Muito Baixo,168.78,0.53
220870,2010,0.566,0.605,0.537,0.554,0.589,0.766,0.478,0.557,Muito Baixo,255.92,0.57
220880,2010,0.532,0.459,0.593,0.543,0.592,0.714,0.498,0.582,Muito Baixo,299.65,0.57
220885,2010,0.519,0.24,0.573,0.744,0.541,0.761,0.431,0.483,Muito Baixo,161.99,0.6
220887,2010,0.499,0.206,0.574,0.716,0.521,0.758,0.369,0.505,Muito Baixo,185.05,0.58
220890,2010,0.463,0.28,0.55,0.559,0.601,0.787,0.485,0.568,Baixo,274.79,0.57
220900,2010,0.405,0.179,0.532,0.506,0.572,0.767,0.442,0.552,Muito Baixo,248.87,0.54
220910,2010,0.358,0.144,0.5,0.43,0.601,0.72,0.529,0.57,Médio,278.49,0.49
220915,2010,0.433,0.209,0.6,0.489,0.577,0.719,0.509,0.524,Muito Baixo,208.49,0.44
220920,2010,0.545,0.415,0.61,0.608,0.544,0.789,0.385,0.53,Muito Baixo,216.61,0.59
220930,2010,0.466,0.362,0.494,0.543,0.587,0.768,0.49,0.539,Muito Baixo,228.71,0.51
220937,2010,0.427,0.188,0.563,0.53,0.567,0.699,0.483,0.539,Muito Baixo,229.29,0.52
220935,2010,0.391,0.161,0.54,0.473,0.574,0.736,0.476,0.539,Baixo,228.52,0.47
220940,2010,0.398,0.152,0.607,0.435,0.584,0.703,0.473,0.597,Baixo,329.44,0.47
220945,2010,0.577,0.748,0.438,0.545,0.618,0.776,0.581,0.524,Baixo,208.58,0.49
220950,2010,0.433,0.199,0.536,0.565,0.613,0.776,0.546,0.543,Baixo,235.42,0.52
221062,2010,0.506,0.353,0.513,0.651,0.536,0.77,0.394,0.508,Muito Baixo,189.25,0.59
221063,2010,0.526,0.377,0.545,0.657,0.561,0.736,0.466,0.516,Muito Baixo,198.01,0.58
221065,2010,0.426,0.179,0.518,0.58,0.581,0.764,0.496,0.518,Muito Baixo,200.91,0.51
221080,2010,0.349,0.096,0.429,0.521,0.627,0.767,0.525,0.613,Médio,362.56,0.57
221070,2010,0.416,0.145,0.551,0.552,0.575,0.771,0.44,0.56,Muito Baixo,261.23,0.51
221090,2010,0.437,0.139,0.55,0.621,0.561,0.739,0.465,0.513,Muito Baixo,195.08,0.57
221093,2010,0.391,0.093,0.531,0.548,0.585,0.749,0.475,0.563,Baixo,265.42,0.46
220955,2010,0.479,0.466,0.516,0.455,0.595,0.771,0.513,0.533,Muito Baixo,220.96,0.53
220965,2010,0.505,0.222,0.624,0.67,0.485,0.734,0.336,0.462,Muito Baixo,141.81,0.6
220970,2010,0.414,0.224,0.489,0.529,0.57,0.744,0.448,0.557,Muito Baixo,256.79,0.54
220960,2010,0.321,0.102,0.408,0.455,0.609,0.742,0.519,0.587,Médio,309.48,0.52
220975,2010,0.474,0.136,0.626,0.659,0.56,0.701,0.438,0.572,Muito Baixo,281.43,0.67
220980,2010,0.411,0.122,0.539,0.572,0.616,0.739,0.587,0.538,Baixo,227.37,0.55
221005,2010,0.485,0.47,0.494,0.492,0.565,0.775,0.44,0.529,Muito Baixo,214.48,0.49
221010,2010,0.485,0.328,0.577,0.549,0.573,0.766,0.449,0.548,Muito Baixo,242.73,0.57
221020,2010,0.4,0.084,0.528,0.588,0.552,0.7,0.423,0.569,Baixo,275.18,0.43
220985,2010,0.401,0.055,0.499,0.649,0.559,0.726,0.446,0.539,Muito Baixo,229.34,0.52
220987,2010,0.566,0.421,0.681,0.597,0.514,0.753,0.351,0.516,Muito Baixo,198.13,0.54
220990,2010,0.464,0.29,0.512,0.59,0.582,0.757,0.478,0.545,Muito Baixo,237.11,0.57
220995,2010,0.499,0.361,0.574,0.563,0.559,0.708,0.46,0.536,Muito Baixo,224.99,0.57
220997,2010,0.524,0.448,0.599,0.526,0.523,0.72,0.401,0.496,Muito Baixo,174.82,0.55
221000,2010,0.403,0.157,0.499,0.553,0.645,0.769,0.567,0.615,Baixo,368.36,0.57
221030,2010,0.407,0.154,0.609,0.459,0.594,0.774,0.455,0.593,Muito Baixo,321.2,0.51
221035,2010,0.431,0.322,0.453,0.52,0.595,0.753,0.499,0.56,Muito Baixo,261.24,0.47
221037,2010,0.377,0.179,0.45,0.503,0.555,0.757,0.434,0.52,Baixo,202.89,0.5
221038,2010,0.503,0.346,0.491,0.674,0.563,0.774,0.413,0.557,Muito Baixo,256.03,0.54
221039,2010,0.512,0.275,0.626,0.636,0.536,0.747,0.407,0.505,Muito Baixo,185.84,0.55
221040,2010,0.458,0.226,0.577,0.57,0.556,0.78,0.434,0.508,Muito Baixo,189.01,0.57
221050,2010,0.536,0.476,0.582,0.549,0.596,0.776,0.492,0.553,Muito Baixo,249.23,0.56
221060,2010,0.433,0.383,0.473,0.441,0.661,0.779,0.587,0.631,Baixo,406.2,0.55
221095,2010,0.44,0.203,0.566,0.553,0.5,0.685,0.36,0.509,Muito Baixo,189.63,0.54
221097,2010,0.477,0.349,0.553,0.529,0.579,0.703,0.499,0.553,Muito Baixo,250.37,0.48
221100,2010,0.287,0.227,0.311,0.324,0.751,0.82,0.707,0.731,Muito Alto,757.57,0.61
221110,2010,0.511,0.461,0.535,0.539,0.576,0.781,0.453,0.542,Muito Baixo,232.7,0.52
221120,2010,0.395,0.195,0.477,0.512,0.631,0.794,0.516,0.614,Médio,364.39,0.53
221130,2010,0.366,0.139,0.47,0.49,0.647,0.773,0.566,0.62,Médio,380.19,0.53
221150,2010,0.522,0.244,0.536,0.785,0.503,0.685,0.375,0.494,Muito Baixo,173.56,0.58
221160,2010,0.439,0.175,0.604,0.539,0.565,0.685,0.471,0.559,Muito Baixo,259.38,0.6
221135,2010,0.455,0.29,0.53,0.544,0.553,0.743,0.44,0.518,Muito Baixo,201.49,0.57
221140,2010,0.389,0.101,0.55,0.515,0.57,0.708,0.473,0.554,Baixo,251.64,0.51
221170,2010,0.373,0.055,0.52,0.544,0.544,0.708,0.443,0.513,Baixo,195.12,0.51
220020,2010,0.358,0.192,0.467,0.414,0.639,0.763,0.569,0.6,Médio,335.63,0.49
240010,2010,0.258,0.015,0.347,0.411,0.679,0.779,0.634,0.633,Alto,410.61,0.49
240030,2010,0.446,0.227,0.54,0.571,0.585,0.713,0.502,0.56,Muito Baixo,261.3,0.53
240050,2010,0.406,0.124,0.517,0.578,0.606,0.778,0.491,0.581,Baixo,296.5,0.53
240060,2010,0.4,0.219,0.486,0.496,0.624,0.739,0.568,0.578,Baixo,291.3,0.49
240070,2010,0.319,0.168,0.391,0.397,0.671,0.8,0.585,0.647,Médio,447.67,0.47
240080,2010,0.441,0.237,0.545,0.54,0.624,0.756,0.531,0.606,Baixo,347.65,0.51
240090,2010,0.465,0.305,0.576,0.513,0.578,0.76,0.458,0.554,Muito Baixo,251.04,0.51
240100,2010,0.358,0.151,0.433,0.49,0.639,0.746,0.572,0.611,Médio,358.66,0.55
240110,2010,0.318,0.123,0.363,0.469,0.682,0.79,0.621,0.647,Médio,449.02,0.48
240120,2010,0.481,0.286,0.569,0.589,0.606,0.724,0.523,0.587,Baixo,309.04,0.53
240130,2010,0.447,0.376,0.493,0.473,0.621,0.774,0.495,0.624,Baixo,388.39,0.68
240020,2010,0.342,0.18,0.416,0.43,0.662,0.795,0.568,0.641,Médio,432.38,0.53
240145,2010,0.461,0.265,0.586,0.532,0.574,0.756,0.447,0.562,Muito Baixo,263.68,0.42
240150,2010,0.465,0.226,0.588,0.58,0.566,0.726,0.442,0.564,Muito Baixo,266.71,0.5
240140,2010,0.313,0.065,0.466,0.409,0.609,0.717,0.534,0.59,Médio,315.25,0.47
240160,2010,0.445,0.384,0.436,0.517,0.582,0.737,0.494,0.542,Muito Baixo,233.48,0.47
240165,2010,0.427,0.316,0.461,0.504,0.629,0.772,0.565,0.57,Baixo,277.16,0.52
240170,2010,0.436,0.234,0.525,0.549,0.584,0.743,0.459,0.583,Muito Baixo,300.38,0.54
240180,2010,0.412,0.204,0.562,0.471,0.592,0.722,0.492,0.585,Muito Baixo,304.8,0.49
240200,2010,0.248,0.089,0.309,0.346,0.711,0.824,0.619,0.703,Muito Alto,637.13,0.56
240185,2010,0.509,0.482,0.571,0.472,0.573,0.727,0.454,0.572,Muito Baixo,280.53,0.53
240190,2010,0.409,0.154,0.617,0.456,0.587,0.734,0.499,0.553,Muito Baixo,250.07,0.49
240210,2010,0.458,0.332,0.473,0.568,0.626,0.758,0.584,0.554,Baixo,251.73,0.56
240220,2010,0.521,0.399,0.573,0.593,0.579,0.718,0.486,0.557,Muito Baixo,256.22,0.49
240230,2010,0.434,0.291,0.509,0.501,0.638,0.786,0.555,0.594,Baixo,321.99,0.54
240250,2010,0.502,0.37,0.55,0.587,0.589,0.738,0.476,0.583,Muito Baixo,300.27,0.52
240240,2010,0.256,0.109,0.348,0.31,0.659,0.796,0.577,0.624,Alto,387.8,0.41
240270,2010,0.464,0.373,0.488,0.532,0.607,0.754,0.518,0.573,Baixo,282.84,0.54
240280,2010,0.464,0.302,0.528,0.563,0.587,0.778,0.476,0.545,Muito Baixo,238.25,0.55
240290,2010,0.406,0.194,0.505,0.518,0.578,0.748,0.471,0.549,Muito Baixo,243.22,0.5
240300,2010,0.311,0.051,0.385,0.498,0.654,0.748,0.621,0.602,Médio,339.38,0.42
240310,2010,0.294,0.084,0.403,0.396,0.691,0.794,0.617,0.673,Alto,526.96,0.58
240320,2010,0.413,0.186,0.455,0.599,0.621,0.746,0.566,0.567,Baixo,272.21,0.49
240330,2010,0.404,0.221,0.446,0.546,0.629,0.787,0.537,0.589,Baixo,312.34,0.47
240340,2010,0.407,0.269,0.457,0.494,0.623,0.765,0.546,0.578,Baixo,292.55,0.5
240350,2010,0.552,0.434,0.637,0.586,0.558,0.748,0.423,0.549,Muito Baixo,243.23,0.54
240370,2010,0.391,0.271,0.424,0.48,0.636,0.768,0.575,0.582,Médio,298.6,0.48
240375,2010,0.438,0.242,0.484,0.587,0.598,0.727,0.52,0.565,Muito Baixo,269.67,0.55
240380,2010,0.35,0.165,0.393,0.493,0.642,0.775,0.56,0.611,Médio,359,0.49
240390,2010,0.373,0.212,0.402,0.504,0.606,0.732,0.523,0.582,Médio,298.43,0.5
240400,2010,0.4,0.153,0.495,0.553,0.597,0.737,0.512,0.565,Muito Baixo,269.48,0.47
240410,2010,0.5,0.468,0.592,0.439,0.564,0.723,0.428,0.578,Muito Baixo,291.78,0.57
240420,2010,0.375,0.135,0.496,0.493,0.639,0.783,0.537,0.619,Médio,377.59,0.55
240430,2010,0.443,0.238,0.534,0.558,0.592,0.759,0.485,0.564,Muito Baixo,267.12,0.49
240440,2010,0.339,0.175,0.396,0.447,0.664,0.79,0.585,0.633,Médio,410.84,0.49
240450,2010,0.419,0.284,0.519,0.453,0.626,0.769,0.505,0.632,Baixo,407.49,0.51
240460,2010,0.536,0.492,0.586,0.532,0.55,0.766,0.417,0.521,Muito Baixo,204.5,0.51
240470,2010,0.386,0.138,0.576,0.444,0.603,0.744,0.518,0.568,Médio,273.8,0.48
240480,2010,0.244,0.063,0.331,0.337,0.679,0.788,0.633,0.627,Alto,395.09,0.4
240485,2010,0.311,0.115,0.439,0.38,0.624,0.768,0.539,0.586,Médio,306,0.42
240490,2010,0.362,0.157,0.435,0.494,0.614,0.727,0.542,0.588,Médio,310.63,0.48
240510,2010,0.514,0.319,0.613,0.608,0.568,0.709,0.462,0.561,Muito Baixo,261.85,0.53
240520,2010,0.418,0.191,0.539,0.523,0.615,0.776,0.529,0.567,Baixo,272.39,0.47
240530,2010,0.453,0.291,0.542,0.526,0.575,0.771,0.481,0.511,Muito Baixo,192.34,0.53
240540,2010,0.504,0.384,0.625,0.503,0.569,0.726,0.481,0.528,Muito Baixo,214.04,0.51
240550,2010,0.497,0.446,0.557,0.488,0.565,0.74,0.438,0.557,Muito Baixo,255.49,0.53
240560,2010,0.334,0.108,0.44,0.454,0.603,0.791,0.469,0.59,Médio,314.6,0.42
240570,2010,0.255,0.093,0.283,0.39,0.663,0.772,0.584,0.647,Alto,447.53,0.5
240500,2010,0.44,0.365,0.494,0.46,0.604,0.772,0.509,0.559,Baixo,259.77,0.48
240600,2010,0.39,0.096,0.527,0.548,0.608,0.788,0.489,0.583,Médio,301.09,0.47
240580,2010,0.508,0.402,0.57,0.553,0.595,0.724,0.484,0.6,Muito Baixo,335.64,0.56
240590,2010,0.518,0.264,0.714,0.577,0.53,0.771,0.39,0.495,Muito Baixo,174.39,0.55
240610,2010,0.377,0.145,0.488,0.498,0.601,0.755,0.492,0.583,Médio,301.94,0.46
240615,2010,0.395,0.227,0.503,0.454,0.595,0.774,0.492,0.552,Baixo,248.13,0.44
240620,2010,0.438,0.208,0.57,0.537,0.601,0.739,0.507,0.58,Baixo,295.37,0.54
240650,2010,0.421,0.163,0.56,0.541,0.585,0.764,0.482,0.542,Muito Baixo,233.77,0.5
240660,2010,0.454,0.23,0.575,0.557,0.582,0.771,0.464,0.551,Muito Baixo,247.22,0.54
240630,2010,0.459,0.266,0.531,0.582,0.553,0.734,0.436,0.529,Muito Baixo,214.84,0.52
240640,2010,0.321,0.11,0.447,0.406,0.589,0.789,0.458,0.566,Baixo,270.76,0.42
240670,2010,0.446,0.3,0.503,0.534,0.624,0.756,0.557,0.578,Baixo,292.5,0.49
240680,2010,0.438,0.357,0.499,0.457,0.625,0.769,0.568,0.559,Baixo,258.98,0.45
240690,2010,0.306,0.044,0.423,0.452,0.646,0.785,0.551,0.624,Médio,388.31,0.62
240700,2010,0.455,0.223,0.517,0.624,0.608,0.776,0.531,0.545,Baixo,237.26,0.55
240720,2010,0.333,0.163,0.4,0.438,0.665,0.791,0.572,0.65,Médio,457.22,0.5
240725,2010,0.385,0.079,0.507,0.569,0.617,0.774,0.529,0.573,Médio,282.48,0.51
240730,2010,0.387,0.156,0.54,0.464,0.609,0.776,0.51,0.571,Médio,279.42,0.52
240740,2010,0.4,0.363,0.421,0.418,0.622,0.772,0.538,0.58,Baixo,295.35,0.49
240760,2010,0.363,0.244,0.455,0.39,0.644,0.778,0.565,0.608,Médio,350.8,0.44
240770,2010,0.478,0.201,0.667,0.566,0.557,0.7,0.447,0.553,Muito Baixo,249.75,0.53
240790,2010,0.425,0.375,0.439,0.461,0.599,0.752,0.509,0.56,Muito Baixo,261.41,0.48
240800,2010,0.254,0.105,0.329,0.328,0.72,0.811,0.663,0.694,Muito Alto,600.28,0.52
240830,2010,0.456,0.304,0.504,0.559,0.63,0.788,0.538,0.589,Baixo,313.34,0.52
240840,2010,0.446,0.27,0.51,0.559,0.585,0.719,0.482,0.577,Muito Baixo,290.17,0.48
240850,2010,0.305,0.09,0.471,0.355,0.645,0.789,0.558,0.61,Médio,355.71,0.43
240860,2010,0.425,0.154,0.486,0.635,0.589,0.776,0.495,0.532,Muito Baixo,219.34,0.49
240880,2010,0.524,0.307,0.642,0.624,0.549,0.719,0.424,0.543,Muito Baixo,234.75,0.52
240870,2010,0.419,0.232,0.467,0.559,0.602,0.72,0.522,0.582,Baixo,298.75,0.46
240890,2010,0.307,0.083,0.443,0.394,0.676,0.802,0.617,0.625,Médio,390.54,0.45
240910,2010,0.414,0.152,0.497,0.592,0.606,0.763,0.515,0.565,Baixo,269.09,0.51
240920,2010,0.481,0.265,0.529,0.648,0.59,0.747,0.501,0.547,Muito Baixo,241.15,0.41
240930,2010,0.404,0.242,0.502,0.469,0.618,0.768,0.513,0.599,Baixo,331.98,0.52
240940,2010,0.291,0.108,0.393,0.371,0.678,0.803,0.584,0.666,Alto,504.82,0.54
240950,2010,0.492,0.431,0.531,0.516,0.559,0.772,0.43,0.526,Muito Baixo,210.52,0.48
240960,2010,0.536,0.496,0.645,0.469,0.557,0.752,0.434,0.53,Muito Baixo,216.3,0.56
240970,2010,0.469,0.314,0.543,0.552,0.582,0.788,0.434,0.577,Muito Baixo,289.53,0.52
240980,2010,0.512,0.359,0.572,0.606,0.568,0.738,0.441,0.562,Muito Baixo,263.8,0.51
240990,2010,0.387,0.082,0.518,0.56,0.631,0.753,0.526,0.633,Médio,412.01,0.55
241000,2010,0.391,0.112,0.488,0.575,0.614,0.777,0.527,0.566,Médio,270.87,0.47
241020,2010,0.435,0.3,0.488,0.518,0.621,0.754,0.546,0.581,Baixo,296.9,0.52
241025,2010,0.511,0.443,0.515,0.575,0.59,0.732,0.504,0.558,Muito Baixo,257.49,0.55
241010,2010,0.487,0.311,0.659,0.489,0.587,0.766,0.471,0.562,Muito Baixo,263.9,0.56
241030,2010,0.509,0.308,0.674,0.546,0.562,0.712,0.453,0.552,Muito Baixo,247.77,0.56
241040,2010,0.474,0.34,0.528,0.553,0.567,0.774,0.456,0.516,Muito Baixo,198.93,0.53
241050,2010,0.307,0.031,0.44,0.449,0.608,0.737,0.518,0.588,Médio,311.04,0.45
241060,2010,0.441,0.372,0.404,0.549,0.654,0.789,0.607,0.583,Baixo,300.88,0.49
241070,2010,0.448,0.22,0.443,0.68,0.584,0.75,0.486,0.545,Muito Baixo,237.37,0.47
241080,2010,0.399,0.149,0.456,0.593,0.591,0.776,0.489,0.545,Baixo,237.37,0.5
241090,2010,0.458,0.157,0.574,0.644,0.591,0.767,0.48,0.561,Muito Baixo,262.85,0.54
240895,2010,0.406,0.165,0.552,0.501,0.569,0.738,0.457,0.546,Muito Baixo,239.1,0.52
241100,2010,0.389,0.147,0.498,0.521,0.605,0.758,0.519,0.561,Médio,263.32,0.46
241110,2010,0.488,0.357,0.528,0.58,0.604,0.78,0.517,0.548,Baixo,241.96,0.51
241120,2010,0.399,0.147,0.544,0.507,0.635,0.761,0.564,0.597,Médio,327.61,0.52
240933,2010,0.48,0.352,0.529,0.558,0.59,0.779,0.477,0.554,Muito Baixo,251.9,0.45
241140,2010,0.47,0.291,0.526,0.592,0.591,0.767,0.482,0.559,Muito Baixo,258.64,0.55
241142,2010,0.297,0.039,0.47,0.38,0.642,0.767,0.58,0.595,Alto,325.16,0.41
241150,2010,0.443,0.258,0.536,0.533,0.62,0.782,0.512,0.595,Baixo,323.81,0.57
241310,2010,0.511,0.406,0.566,0.56,0.583,0.752,0.504,0.523,Muito Baixo,207.76,0.5
